code1,code2,similar
"['#Union-Find木の実装\n', 'from collections import Counter\n', 'N,M=map(int,input().split())\n', ' \n', '#初期化\n', 'par=[i for i in range(N)]#親の要素(par[x]=xのときxは木の根)\n', 'rank=[0]*N#木の深さ\n', ' \n', '#木の根を求める\n', 'def find(x):\n', '  #xが根だった場合xをそのまま返す\n', '  if par[x] == x:\n', '    return x\n', '  else:\n', '    #根が出るまで再帰する\n', '    par[x] = find(par[x])\n', '    return par[x]\n', ' \n', '#xとyの属する集合を併合\n', 'def unite(x,y):\n', '  x=find(x)#xの根\n', '  y=find(y)#yの根\n', '  #根が同じなら何もしない\n', '  if x == y:\n', '    return\n', '  #もし根の深さがyの方が深いなら\n', '  if rank[x] < rank[y]:\n', '    par[x] = y#yを根にする\n', '  else:\n', '    par[y] = x#xを根にする\n', '    if rank[x] == rank[y]:\n', '      rank[x]+=1\n', ' \n', '#xとyが同じ集合に属するか否か\n', '#def same(x,y):\n', '  #return find(x)==find(y)\n', ' \n', 'for _ in range(M):\n', '  a,b = map(int,input().split())\n', '  a,b = a-1, b-1\n', '  unite(a,b)\n', ' \n', 'for i in range(N):\n', '  find(i)\n', 'c=Counter(par)\n', 'print(len(c)-1)']","['import sys\n', 'sys.setrecursionlimit(10**9)\n', 'input = sys.stdin.readline\n', '\n', 'from collections import defaultdict\n', '\n', 'n,m=map(int,input().split())\n', 'visited=[0]*n\n', 'd=defaultdict(list)\n', 'def dfs(n):\n', '    visited[n]=1\n', '    #print(visited)\n', '    for i in d[n]:\n', '        if visited[i]==0:\n', '            dfs(i)\n', '\n', 'for i in range(m):\n', '    a,b=map(int,input().split())\n', '    a,b=a-1,b-1\n', '    d[a].append(b)\n', '    d[b].append(a)\n', '\n', 'r=-1\n', 'for i in range (n):\n', '    if visited[i]==0:\n', '        dfs(i)\n', '        r+=1\n', 'print(r)']",1
"['R, C, K = map(int, input().split())\n', 'goods = [[0] * C for _ in range(R)]\n', 'for _ in range(K):\n', '    r, c, v = map(int, input().split())\n', '    goods[r-1][c-1] = v\n', '\n', 'dp = [[[0] * C for _ in range(4)] for _ in range(R)]\n', 'dp[0][1][0] = goods[0][0]\n', 'for i in range(R):\n', '    for j in range(4):\n', '        for k in range(C):\n', '            if i < R - 1:\n', '                dp[i+1][0][k] = max(dp[i+1][0][k], dp[i][j][k])\n', '                dp[i+1][1][k] = max(dp[i+1][1][k], dp[i][j][k] + goods[i+1][k])\n', '        \n', '            if k < C - 1:\n', '                dp[i][j][k+1] = max(dp[i][j][k+1], dp[i][j][k])\n', '                if j < 3:\n', '                    dp[i][j+1][k+1] = max(dp[i][j+1][k+1], dp[i][j][k] + goods[i][k+1])\n', '\n', 'res = 0\n', 'for i in range(4):\n', '    res = max(res, dp[R-1][i][C-1])\n', '\n', 'print(res)']","['H,W,k = map(int, input().split())\n', '# アイテムが何処に何個あるか\n', 'fs = [[0]*(W+1) for i in range(H+1)]\n', 'for i in range(k):\n', '    h, w, v = map(int, input().split())\n', '    h -= 1\n', '    w -= 1\n', '    fs[h][w] = v\n', '\n', 'mvs = [(0,1),(1,0)]\n', 'dp = [[[-1<<50 for i in range(W+1)] for j in range(H+1)] for k in range(4)]\n', '# dp[n][i][j] n個取ったときの、i,jにおけるアイテム価値の最大値\n', 'from collections import deque\n', 'q = deque([])\n', 'q.append((0,0))\n', 'dp[0][0][0] = 0\n', 'dp[1][0][0] = fs[0][0]\n', 'for h in range(H):\n', '    for w in range(W):\n', '        dp[0][h][w+1] = max(dp[0][h][w+1], dp[0][h][w])\n', '        dp[1][h][w+1] = max(dp[1][h][w+1], dp[1][h][w], dp[0][h][w] + fs[h][w+1])\n', '        dp[2][h][w+1] = max(dp[2][h][w+1], dp[2][h][w], dp[1][h][w] + fs[h][w+1])\n', '        dp[3][h][w+1] = max(dp[3][h][w+1], dp[3][h][w], dp[2][h][w] + fs[h][w+1])\n', '    for w in range(W):\n', '        mx = 0\n', '        for i in range(4):\n', '            # print(""fe"",i,h,w,""dp"",dp[i][h][w])\n', '            mx = max(mx,dp[i][h][w])\n', '        dp[0][h+1][w] = mx\n', '        dp[1][h+1][w] = mx + fs[h+1][w]\n', '\n', 'H -= 1\n', 'W -= 1\n', 'ans0 = dp[0][H][W]\n', 'ans1 = dp[1][H][W]\n', 'ans2 = dp[2][H][W]\n', 'ans3 = dp[3][H][W]\n', '# print(fs)\n', '# for i in range(3):\n', '#     d = dp[i]\n', '#     for r in d:\n', '#         print(*r)\n', '#     print(""----------"")\n', 'print(max(ans1,ans2,ans3))']",1
"['import numpy as np\n', 'n = int(input())\n', 'a = list(map(int,input().split()))\n', '\n', 'dp = np.zeros((n+1,2), int)\n', 'dp[1],dp[2] = [0,a[0]], [0,max(a[0], a[1])]\n', 'for i in range(3,n+1):\n', '  if(i%2 == 0):\n', '    dp[i][0] = max(dp[i-1][0],dp[i-2][0]+a[i-1],dp[i-2][1])\n', '    dp[i][1] = max(dp[i-1][1],dp[i-2][1]+a[i-1])\n', '  else:\n', '    dp[i][0] = max(dp[i-1][1],dp[i-2][1],dp[i-2][0]+a[i-1])\n', '    dp[i][1] = dp[i-2][1]+a[i-1]\n', 'print(dp[n][(n+1)%2])']","['from sys import stdin, stdout\n', 'def main():\n', '    N = int(stdin.readline())\n', '    A = [0] + list(map(int, stdin.readline().rstrip().split()))\n', '    dp = [0] * (N+1)\n', '    prefix = [0] * (N+1)\n', '    dp[1], prefix[1] = 0, A[1]\n', '    for i in range(3, N, 2):\n', '        prefix[i] = prefix[i-2]+A[i]\n', '    for i in range(2, N+1):\n', '        if i & 1:\n', '            dp[i] = max(dp[i-1], A[i] + dp[i-2])\n', '        else:\n', '            dp[i] = max(dp[i-2] + A[i], prefix[i-1])\n', '    \n', '    stdout.write(str(dp[N])+""\\n"")\n', 'main()\n']",1
"['import sys\n', 'import heapq, math\n', 'from itertools import zip_longest, permutations, combinations, combinations_with_replacement\n', 'from itertools import accumulate, dropwhile, takewhile, groupby\n', 'from functools import lru_cache\n', 'from copy import deepcopy\n', '\n', 'A, B = map(int, input().split())\n', '\n', 'print(max(0, A - 2 * B))']","['import sys\n', 'input = sys.stdin.readline\n', '\n', 'a, b = [int(x) for x in input().split()]\n', 'if 2*b >= a:\n', '    print(0)\n', 'else:\n', '    print(a - 2*b)']",1
"['def main():\n', '    from bisect import bisect_left as bl\n', '    from itertools import accumulate as ac\n', '\n', '    n, m = map(int, input().split())\n', '    a = list(map(int, input().split()))\n', '    a.sort()\n', '    aa = [0]+list(ac(a))\n', '    an = aa[n]\n', '\n', '    ok = 0\n', '    ng = 10**10\n', '    while abs(ok-ng) > 1:\n', '        mid = (ok+ng)//2\n', '        if sum([n-bl(a, mid-a[i]) for i in range(n)]) >= m:\n', '            ok = mid\n', '        else:\n', '            ng = mid\n', '\n', '    c = -m+sum([n-bl(a, ok-a[i]) for i in range(n)])\n', '    ans = -c*ok\n', '    for i in range(n):\n', '        d = bl(a, ok-a[i])\n', '        ans += an-aa[d]+(n-d)*a[i]\n', '    print(ans)\n', '\n', '\n', 'main()']","['#Eans\n', '\n', 'import sys, math, itertools, collections, bisect\n', ""mans = float('inf')\n"", 'mod = 10 **9 +7\n', 'ans = 0\n', 'count = 0\n', 'pro = 0\n', '\n', 'N, M = map(int, input().split())\n', 'A = sorted(map(int, input().split()))\n', 'B = [0] + A[:]\n', 'for i in range(N):\n', '  B [i+1] += B[i]\n', '\n', ""#print('A', A)\n"", ""#print('B', B)\n"", 'def solve_binary(mid):\n', '  tmp = 0\n', '  for i, ai in enumerate(A):\n', '    tmp += N - bisect.bisect_left(A, mid-ai)\n', '    #bisect.bisect_left(A, mid-ai)はaiに固定した時の、もう片方の最小の値のインデックス\n', '    #tmpは、aiに固定した時のありうる個数（M)\n', '  return tmp >= M\n', '\n', 'def binary_search(N):\n', '  ok = 0\n', '  ng = N\n', '  while abs(ok - ng ) > 1:\n', '    mid = (ok + ng) // 2\n', '    if solve_binary(mid):\n', '      ok = mid\n', '    else:\n', '      ng = mid\n', '  return ok\n', '\n', '\n', 'binresult = binary_search(2*10**5+1)\n', '#Xを二分探索で得る\n', '#binresult=ok\n', '#print(binresult)\n', 'for i, ai in enumerate(A):\n', '  ans += ai*(N - bisect.bisect_left(A, binresult-ai)) + B[N] - B[bisect.bisect_left(A, binresult-ai)]\n', ""  #print(ans, '=', ai, '*', N-bisect.bisect_left(A, binresult-ai), '+', B[N], '-', B[bisect.bisect_left(A, binresult-ai\n"", '  count += N - bisect.bisect_left(A, binresult-ai)\n', 'ans -= binresult * (count-M)\n', 'print(ans)']",1
"['#!/usr/bin/python3\n', ' \n', 'cmdvar_numlist=input()\n', 'cmdvar_spritd=cmdvar_numlist.split()\n', 'D,T,S=list(map(int,cmdvar_spritd))\n', '\n', 'if D/S<=T:\n', '    print(""Yes"")\n', 'else:\n', '    print(""No"")']","['d,t,s=map(int,input().split())\n', 'print(""YNeos""[s*t<d::2])']",1
"['D=int(input())\n', 'C=list(map(int, input().split()))\n', 'S=[list(map(int,input().split())) for i in range(D)]\n', '\n', 'T=[]\n', 'for i in range(D):\n', '  T.append(int(input()))\n', '\n', 'def dissat(day):\n', '  dissat = 0\n', '  for i in range(26):\n', '    if T[day-1]-1 == i:\n', '      continue\n', '    dissat += C[i]*(day-lastdays[i])\n', '\n', '  return dissat    \n', '    \n', 'def last(day):\n', '  lastdays[T[day-1]-1] = day\n', '\n', 'sat = 0\n', 'lastdays = [0]*26\n', '\n', '# main\n', 'for i in range(D):\n', '  # dayi\n', '  last(i)\n', '  sat += S[i][T[i]-1] - dissat(i+1)\n', '  print(sat)\n']","['#Scoring\n', 'import numpy as np\n', 'D = int(input())\n', 'C = np.array(list(map(int, input().split())))\n', 'S = np.zeros((D,26),int)\n', 'for i in range(D):\n', '    S[i] = list(map(int, input().split()))\n', '\n', 't = np.zeros(D,int)\n', 'for i in range(D):\n', '    t[i] = int(input())\n', '\n', 'score = int(0)\n', 'ld = -np.ones(26,int)\n', 'tscore = np.zeros(26,int)\n', 'for i in range(D):\n', '    cid = t[i]-1\n', '    ld[cid] = i\n', '    score -= np.sum(C*(i-ld))\n', '    score += S[i,cid]\n', '    print(score)\n']",1
"['# Common Raccoon vs Monster\n', 'H, N = map(int,input().split())\n', 'A = list(map(int, input().split()))\n', ""ans = ['No', 'Yes'][sum(A) >= H]\n"", 'print(ans)']","['h, n = map(int, input().split())\n', ""print('No' if sum(list(map(int, input().split())))<h else 'Yes')""]",1
"['n=int(input())\n', 'a=list(map(int,input().split()))\n', 'q=int(input())\n', 'b,c=[],[]\n', 'for _ in range(q):\n', '  bi,ci=map(int,input().split())\n', '  b.append(bi)\n', '  c.append(ci)\n', 'number=[0 for i in range(10**5+1)]\n', 'for i in range(n):\n', '  number[a[i]]+=1\n', 's=sum(a)\n', 'for i in range(q):\n', '  s+=(c[i]-b[i])*number[b[i]]\n', '  number[c[i]]+=number[b[i]]\n', '  number[b[i]]=0\n', '  print(s)']","[""'''\n"", '参考\n', 'https://drken1215.hatenablog.com/entry/2020/06/21/224900\n', ""'''\n"", 'N = int(input())\n', 'A = list(map(int, input().split()))\n', '\n', 'INF = 10 ** 5\n', 'cnt = [0] * (INF+1)\n', '\n', 'Q = int(input())\n', 'BC = []\n', '\n', 'for _ in range(Q):\n', '    BC.append(list(map(int, input().split())))\n', '\n', 'for a in A:\n', '    cnt[a] += 1\n', '\n', 'total = sum(A)\n', '\n', 'for b, c in BC:\n', '    total += (c-b) * cnt[b]\n', '    cnt[c] += cnt[b]\n', '    cnt[b] = 0\n', '    print(total)\n']",1
"['""""""\n', '○ 角速度 = θ / t [rad/s]\n', '・時針\n', 'ω = θ / t\n', '  = math.radians(360) / (12 * 60 * 60) [rad/s]\n', '・分針\n', 'ω = θ / t\n', '  = math.radians(360) / (60 * 60) [rad/s]\n', '""""""\n', '\n', 'import math\n', '\n', 'def colon():\n', '    # 入力\n', '    A, B, H, M = map(int, input().split())\n', '    # 時針と分針の角速度\n', '    angular_velocity_h = math.radians(360) / (12 * 60 * 60)\n', '    angular_velocity_m = math.radians(360) / (60 * 60)\n', '    # 0時を基準に時針が何度傾いたか\n', '    radian_h = angular_velocity_h * ((H * 60 * 60) + (M * 60))\n', '    # 0時を基準に分針が何度傾いたか\n', '    radian_m = angular_velocity_m * (M * 60)\n', '    # 時針と分針の間の角度\n', '    radian_hm = abs(radian_h - radian_m)\n', '    if radian_hm > math.pi:\n', '        radian_hm = 2 * math.pi - radian_hm\n', '    elif radian_hm == math.pi:\n', '        return A + B\n', '    elif math.pi > radian_hm:\n', '        pass\n', '    # 端点の距離\n', '    distance = math.sqrt((A**2 + B**2) - (2 * A * B * math.cos(radian_hm)))\n', '    # 戻り値\n', '    return distance\n', '\n', 'result = colon()\n', 'print(result)']","['import math\n', '\n', 'A, B, H, M = map(int, input().split())\n', '\n', 'c = math.cos(math.radians(360 - abs(30 * H + 0.5 * M - 6 * M)))\n', 'X_2 = A ** 2 + B ** 2 - 2 * A * B * c\n', 'X = math.sqrt(X_2)\n', '\n', 'print(X)']",1
"['from logging import *\n', ""basicConfig(level=DEBUG, format='%(levelname)s: %(message)s')\n"", 'disable(CRITICAL)\n', '\n', 'MOD = 10**9 + 7\n', 'INF = MOD\n', 'def mmul(a, b): return a*b%MOD\n', '\n', 'n, k = map(int, input().split())\n', 'A = [*map(int, input().split())]\n', 'P, M = [], [] # plus, minus\n', 'for a in A:\n', '    if a < 0: M.append(a)\n', '    else: P.append(a)\n', '\n', ""debug('A {}'.format(sorted(A, reverse=True, key=lambda x:abs(x))))\n"", '\n', '\n', 'def mix():\n', '    len_p = len(P); len_m = len(M)\n', '\n', '    P.sort(reverse=True); M.sort()\n', '    P.append(-1); M.append( 1) # add endpoint\n', '\n', ""    debug('P {}'.format(P));debug('M {}'.format(M))\n"", '\n', '    pa, ma = [], []\n', '    while len(pa) + len(ma) < k:\n', '        if P[len(pa)] < -M[len(ma)]: ma.append(M[len(ma)])\n', '        else: pa.append(P[len(pa)])\n', '\n', ""    debug('pa {}'.format(pa));debug('ma {}'.format(ma))\n"", '    if len(ma)%2 == 0: return pa + ma\n', '\n', '    exist_pa = len(pa) > 0; exist_ma = len(ma) > 0\n', '    remain_p = len_p - len(pa) > 0; remain_m = len_m - len(ma) > 0\n', ""    debug('exist_pa {}'.format(exist_pa));debug('exist_ma {}'.format(exist_ma))\n"", ""    debug('remain_p {}'.format(remain_p));debug('remain_m {}'.format(remain_m))\n"", '\n', '    if exist_pa & exist_ma & remain_p & remain_m:\n', '        p_in = pa[-1]; p_out = P[len(pa)]\n', '        m_in = ma[-1]; m_out = M[len(ma)]\n', '        if abs(p_in*p_out) < abs(m_in*m_out): pa.pop(); ma.append(m_out)\n', '        else: ma.pop(); pa.append(p_out)\n', ""        debug('pa {}'.format(pa));debug('ma {}'.format(ma))\n"", '        return pa + ma\n', '\n', '    # if (not exist_pa) & exist_ma & remain_p & (not remain_m):\n', '    # if exist_ma & remain_p & (not remain_m):\n', '    if exist_ma & remain_p:\n', '        m_in = ma[-1]; p_out = P[len(pa)]\n', '        ma.pop(); pa.append(p_out)\n', ""        debug('pa {}'.format(pa));debug('ma {}'.format(ma))\n"", '        return pa + ma\n', '\n', '    # if exist_pa & (not exist_ma) & (not remain_p) & remain_m:\n', '    # if exist_pa & (not remain_p) & remain_m:\n', '    if exist_pa & remain_m:\n', '        p_in = pa[-1]; m_out = M[len(ma)]\n', '        pa.pop(); ma.append(m_out)\n', ""        debug('pa {}'.format(pa));debug('ma {}'.format(ma))\n"", '        return pa + ma\n', '\n', '    # --------------------------------\n', '    P.pop(); M.pop()\n', '\n', '    P.sort(); M.sort(reverse=True)\n', '    P.append(-1); M.append( 1) # add endpoint\n', ""    debug('---')\n"", ""    debug('P {}'.format(P));debug('M {}'.format(M))\n"", '\n', '    pa, ma = [], []\n', '    while len(pa) + len(ma) < k:\n', '        if P[len(pa)] >= -M[len(ma)]: ma.append(M[len(ma)])\n', '        else: pa.append(P[len(pa)])\n', '\n', ""    debug('pa {}'.format(pa));debug('ma {}'.format(ma))\n"", '    if len(ma)%2 == 1: return pa + ma\n', '\n', '    exist_pa = len(pa) > 0; exist_ma = len(ma) > 0\n', '    remain_p = len_p - len(pa) > 0; remain_m = len_m - len(ma) > 0\n', ""    debug('exist_pa {}'.format(exist_pa));debug('exist_ma {}'.format(exist_ma))\n"", ""    debug('remain_p {}'.format(remain_p));debug('remain_m {}'.format(remain_m))\n"", '\n', '    if exist_pa & exist_ma & remain_p & remain_m:\n', '        p_in = pa[-1]; p_out = P[len(pa)]\n', '        m_in = ma[-1]; m_out = M[len(ma)]\n', '        if abs(p_in*p_out) >= abs(m_in*m_out): pa.pop(); ma.append(m_out)\n', '        else: ma.pop(); pa.append(p_out)\n', ""        debug('pa {}'.format(pa));debug('ma {}'.format(ma))\n"", '        return pa + ma\n', '\n', '    # if (not exist_pa) & exist_ma & remain_p & (not remain_m):\n', '    if exist_ma & remain_p:\n', '        m_in = ma[-1]; p_out = P[len(pa)]\n', '        ma.pop(); pa.append(p_out)\n', ""        debug('pa {}'.format(pa));debug('ma {}'.format(ma))\n"", '        return pa + ma\n', '\n', '    # if exist_pa & (not exist_ma) & (not remain_p) & remain_m:\n', '    if exist_pa & remain_m:\n', '        p_in = pa[-1]; m_out = M[len(ma)]\n', '        pa.pop(); ma.append(m_out)\n', ""        debug('pa {}'.format(pa));debug('ma {}'.format(ma))\n"", '        return pa + ma\n', '\n', '    # return [0]\n', '    return pa + ma\n', '\n', '\n', 'ans = 1\n', 'if k==n:\n', ""    debug('k==n: {} == {} '.format(k,n))\n"", ""    debug('A {}'.format(A))\n"", '    for a in A: ans = mmul(ans, a)\n', 'else:\n', ""    debug('k<n: {} < {} '.format(k,n))\n"", '    if len(P) == n:\n', ""        debug('n({}) all plus({})'.format(n,len(P)))\n"", '        P.sort(reverse=True)\n', ""        debug('P[:k] {}'.format(P[:k]))\n"", '        for a in P[:k]: ans = mmul(ans, a)\n', '    elif len(M) == n:\n', ""        debug('n({}) all minus({})'.format(n,len(M)))\n"", '        if k%2:\n', ""            debug('k({}) is odd ({})'.format(k,k%2))\n"", '            M.sort(reverse=True)\n', '        else:\n', ""            debug('k({}) is even ({})'.format(k,k%2))\n"", '            M.sort()\n', ""        debug('M[:k] {}'.format(M[:k]))\n"", '        for a in M[:k]: ans = mmul(ans, a)\n', '    else:\n', ""        debug('n({}) mix plus({}):minus({})'.format(n,len(P),len(M)))\n"", '        for a in mix(): ans = mmul(ans, a)\n', '\n', 'ans += MOD; ans %= MOD\n', ""debug('ans {}'.format(ans))\n"", 'print(ans)\n']","['MOD = 10**9+7\n', 'N,K = map(int, input().split())\n', 'A = list(map(int, input().split()))\n', '\n', 'A.sort(reverse = True)\n', 'ans = 1\n', 'if A[-1] >= 0:\n', '    for i in range(K):\n', '        ans *= A[i]\n', '        ans %= MOD\n', 'elif A[0] < 0:\n', '    if K % 2 == 0:\n', '        for i in range(K):\n', '            ans *= A[N-1-i]\n', '            ans %= MOD\n', '    else:\n', '        for i in range(K):\n', '            ans *= A[i]\n', '            ans %= MOD\n', 'else:\n', '    r,l = N-1,0\n', '    n = 0\n', '    while n < K:\n', '        if K-n == 1:\n', '            ans *= A[l]\n', '            ans %= MOD\n', '            n += 1\n', '        else:\n', '            if A[r]*A[r-1] > A[l]*A[l+1]:\n', '                ans *= (A[r]*A[r-1])\n', '                ans %= MOD\n', '                r -= 2\n', '                n += 2\n', '            else:\n', '                ans *= A[l]\n', '                ans %= MOD\n', '                l += 1\n', '                n += 1\n', 'print(ans)\n']",1
"[""'''\n"", 'Created on 2020/08/20\n', '\n', '@author: harurun\n', ""'''\n"", 'def main():\n', '  import sys\n', '  pin=sys.stdin.readline\n', '  pout=sys.stdout.write\n', '  perr=sys.stderr.write\n', '  \n', '  H=int(pin())\n', '  W=int(pin())\n', '  N=int(pin())\n', '  t=max(H,W)\n', '  if N%t==0:\n', '    print(N//t)\n', '  else:\n', '    print(N//t+1)\n', '  return \n', '\n', 'main()']","['H=int(input())\n', 'W=int(input())\n', 'N=int(input())\n', '\n', 'cnt=0\n', 'black=0\n', 'if H>=W:\n', '  for i in range(W):\n', '    black+=H\n', '    cnt+=1\n', '    if black>=N:\n', '      break\n', 'elif H<W:\n', '  for i in range(H):\n', '    black+=W\n', '    cnt+=1\n', '    if black>=N:\n', '      break\n', 'print(cnt)']",1
